# x,y,z,group (every 3 lines = 1 triangle)
-0.998328,-1.696397,5.757939,2
-0.998328,-1.696397,5.757939,2
0.045677,-1.764577,5.795837,2
0.045677,-1.750541,6.282858,2
-0.998328,-1.696397,5.757939,2
0.045677,-1.750541,6.282858,2
-0.998328,-1.682462,6.244959,2
-1.936273,-1.508538,5.655625,2
-0.998328,-1.696397,5.757939,2
-0.998328,-1.682462,6.244959,2
-1.936273,-1.508538,5.655625,2
-0.998328,-1.682462,6.244959,2
-1.938919,-1.495139,6.141932,2
0.045677,-1.469812,6.548505,2
-0.998328,-1.403773,6.510607,2
-0.998328,-1.640659,6.455915,2
0.045677,-1.469812,6.548505,2
-0.998328,-1.640659,6.455915,2
0.045677,-1.708431,6.493813,2
-0.998328,-1.403773,6.510607,2
-1.940729,-1.227600,6.407072,2
-1.940238,-1.454944,6.352523,2
-0.998328,-1.403773,6.510607,2
-1.940238,-1.454944,6.352523,2
-0.998328,-1.640659,6.455915,2
-0.998328,-1.640659,6.455915,2
-1.940238,-1.454944,6.352523,2
-1.938919,-1.495139,6.141932,2
-0.998328,-1.640659,6.455915,2
-1.938919,-1.495139,6.141932,2
-0.998328,-1.682462,6.244959,2
0.045677,-1.708431,6.493813,2
-0.998328,-1.640659,6.455915,2
-0.998328,-1.682462,6.244959,2
0.045677,-1.708431,6.493813,2
-0.998328,-1.682462,6.244959,2
0.045677,-1.750541,6.282858,2
0.045677,0.018054,5.191619,2
1.089683,0.073280,5.153721,2
1.089683,0.031477,4.591173,2
0.045677,0.018054,5.191619,2
1.089683,0.031477,4.591173,2
0.045677,-0.024056,4.629071,2
1.089683,0.073280,5.153721,2
2.025838,0.189204,5.049801,2
2.026713,0.149193,4.488538,2
1.089683,0.073280,5.153721,2
2.026713,0.149193,4.488538,2
1.089683,0.031477,4.591173,2
1.089683,0.031477,4.591173,2
2.026713,0.149193,4.488538,2
2.027030,-0.077968,4.083211,2
1.089683,0.031477,4.591173,2
2.027030,-0.077968,4.083211,2
1.089683,-0.205409,4.184888,2
0.045677,-0.024056,4.629071,2
1.089683,0.031477,4.591173,2
1.089683,-0.205409,4.184888,2
0.045677,-0.024056,4.629071,2
1.089683,-0.205409,4.184888,2
0.045677,-0.262676,4.222787,2
4.181092,0.011870,5.595868,2
4.272037,0.269079,5.559935,2
3.896365,0.061083,5.786644,2
4.181092,0.011870,5.595868,2
3.896365,0.061083,5.786644,2
3.899877,-0.265566,5.766116,2
4.272037,0.269079,5.559935,2
4.181092,0.430345,5.595868,2
3.899877,0.394860,5.766116,2
4.272037,0.269079,5.559935,2
3.899877,0.394860,5.766116,2
3.896365,0.061083,5.786644,2
3.896365,0.061083,5.786644,2
3.899877,0.394860,5.766116,2
3.369957,0.238262,6.020974,2
3.896365,0.061083,5.786644,2
3.369957,0.238262,6.020974,2
3.369847,-0.198899,6.039575,2
3.899877,-0.265566,5.766116,2
3.896365,0.061083,5.786644,2
3.369847,-0.198899,6.039575,2
3.899877,-0.265566,5.766116,2
3.369847,-0.198899,6.039575,2
3.369957,-0.634585,6.020974,2
3.369957,-0.634585,6.020974,2
3.369847,-0.198899,6.039575,2
2.770079,-0.443850,6.255548,2
3.369957,-0.634585,6.020974,2
2.770079,-0.443850,6.255548,2
2.769465,-0.963233,6.237480,2
3.369847,-0.198899,6.039575,2
3.369957,0.238262,6.020974,2
2.769465,0.075288,6.237480,2
3.369847,-0.198899,6.039575,2
2.769465,0.075288,6.237480,2
2.770079,-0.443850,6.255548,2
2.770079,-0.443850,6.255548,2
2.769465,0.075288,6.237480,2
2.031631,-0.077968,6.404427,2
2.770079,-0.443850,6.255548,2
2.031631,-0.077968,6.404427,2
2.031785,-0.652753,6.422617,2
2.769465,-0.963233,6.237480,2
2.770079,-0.443850,6.255548,2
2.031785,-0.652753,6.422617,2
2.769465,-0.963233,6.237480,2
2.031785,-0.652753,6.422617,2
2.031631,-1.227600,6.404427,2
3.277726,-0.829131,4.687530,2
2.735816,-1.205485,4.888874,2
2.725350,-1.168890,4.330453,2
3.277726,-0.829131,4.687530,2
2.725350,-1.168890,4.330453,2
3.246430,-0.803022,4.146259,2
2.735816,-1.205485,4.888874,2
2.023219,-1.495139,5.049611,2
2.020602,-1.454944,4.488095,2
2.735816,-1.205485,4.888874,2
2.020602,-1.454944,4.488095,2
2.725350,-1.168890,4.330453,2
2.725350,-1.168890,4.330453,2
2.020602,-1.454944,4.488095,2
2.020265,-1.227600,4.082721,2
2.725350,-1.168890,4.330453,2
2.020265,-1.227600,4.082721,2
2.724000,-0.963233,3.927811,2
3.246430,-0.803022,4.146259,2
2.725350,-1.168890,4.330453,2
2.724000,-0.963233,3.927811,2
3.246430,-0.803022,4.146259,2
2.724000,-0.963233,3.927811,2
3.241197,-0.634585,3.759400,2
2.023219,-1.495139,5.049611,2
2.735816,-1.205485,4.888874,2
2.749649,-1.217683,5.489412,2
2.023219,-1.495139,5.049611,2
2.749649,-1.217683,5.489412,2
2.026677,-1.508538,5.652909,2
2.735816,-1.205485,4.888874,2
3.277726,-0.829131,4.687530,2
3.321186,-0.837834,5.277080,2
2.735816,-1.205485,4.888874,2
3.321186,-0.837834,5.277080,2
2.749649,-1.217683,5.489412,2
2.749649,-1.217683,5.489412,2
3.321186,-0.837834,5.277080,2
3.358233,-0.829131,5.755948,2
2.749649,-1.217683,5.489412,2
3.358233,-0.829131,5.755948,2
2.761901,-1.205485,5.973678,2
2.026677,-1.508538,5.652909,2
2.749649,-1.217683,5.489412,2
2.761901,-1.205485,5.973678,2
2.026677,-1.508538,5.652909,2
2.761901,-1.205485,5.973678,2
2.029740,-1.495139,6.139241,2
3.369957,-0.634585,6.020974,2
2.769465,-0.963233,6.237480,2
2.767623,-1.168890,6.183279,2
3.369957,-0.634585,6.020974,2
2.767623,-1.168890,6.183279,2
3.370287,-0.803022,5.965172,2
2.769465,-0.963233,6.237480,2
2.031631,-1.227600,6.404427,2
2.031170,-1.454944,6.349858,2
2.769465,-0.963233,6.237480,2
2.031170,-1.454944,6.349858,2
2.767623,-1.168890,6.183279,2
2.767623,-1.168890,6.183279,2
2.031170,-1.454944,6.349858,2
2.029740,-1.495139,6.139241,2
2.767623,-1.168890,6.183279,2
2.029740,-1.495139,6.139241,2
2.761901,-1.205485,5.973678,2
3.370287,-0.803022,5.965172,2
2.767623,-1.168890,6.183279,2
2.761901,-1.205485,5.973678,2
3.370287,-0.803022,5.965172,2
2.761901,-1.205485,5.973678,2
3.358233,-0.829131,5.755948,2
2.031631,-1.227600,6.404427,2
2.031785,-0.652753,6.422617,2
1.089683,-0.804591,6.528838,2
2.031631,-1.227600,6.404427,2
1.089683,-0.804591,6.528838,2
1.089683,-1.403773,6.510607,2
2.031785,-0.652753,6.422617,2
2.031631,-0.077968,6.404427,2
1.089683,-0.205409,6.510607,2
2.031785,-0.652753,6.422617,2
1.089683,-0.205409,6.510607,2
1.089683,-0.804591,6.528838,2
1.089683,-0.804591,6.528838,2
1.089683,-0.205409,6.510607,2
0.045677,-0.262676,6.548505,2
1.089683,-0.804591,6.528838,2
0.045677,-0.262676,6.548505,2
0.045677,-0.866244,6.566736,2
1.089683,-1.403773,6.510607,2
1.089683,-0.804591,6.528838,2
0.045677,-0.866244,6.566736,2
1.089683,-1.403773,6.510607,2
0.045677,-0.866244,6.566736,2
0.045677,-1.469812,6.548505,2
-3.284057,-0.634585,6.053512,2
-3.821300,-0.265566,5.843365,2
-3.831501,-0.377868,5.785410,2
-3.284057,-0.634585,6.053512,2
-3.831501,-0.377868,5.785410,2
-3.284152,-0.803022,5.998718,2
-3.821300,-0.265566,5.843365,2
-4.107495,0.011870,5.706116,2
-4.219945,0.033516,5.618648,2
-3.821300,-0.265566,5.843365,2
-4.219945,0.033516,5.618648,2
-3.831501,-0.377868,5.785410,2
-3.831501,-0.377868,5.785410,2
-4.219945,0.033516,5.618648,2
-4.199892,0.050239,5.413384,2
-3.831501,-0.377868,5.785410,2
-4.199892,0.050239,5.413384,2
-3.815389,-0.381713,5.578686,2
-3.284152,-0.803022,5.998718,2
-3.831501,-0.377868,5.785410,2
-3.815389,-0.381713,5.578686,2
-3.284152,-0.803022,5.998718,2
-3.815389,-0.381713,5.578686,2
-3.273530,-0.829131,5.790643,2
4.181092,0.011870,5.595868,2
3.899877,-0.265566,5.766116,2
3.910412,-0.377868,5.704533,2
4.181092,0.011870,5.595868,2
3.910412,-0.377868,5.704533,2
4.292053,0.033516,5.493103,2
3.899877,-0.265566,5.766116,2
3.369957,-0.634585,6.020974,2
3.370287,-0.803022,5.965172,2
3.899877,-0.265566,5.766116,2
3.370287,-0.803022,5.965172,2
3.910412,-0.377868,5.704533,2
3.910412,-0.377868,5.704533,2
3.370287,-0.803022,5.965172,2
3.358233,-0.829131,5.755948,2
3.910412,-0.377868,5.704533,2
3.358233,-0.829131,5.755948,2
3.890801,-0.381713,5.493730,2
4.292053,0.033516,5.493103,2
3.910412,-0.377868,5.704533,2
3.890801,-0.381713,5.493730,2
4.292053,0.033516,5.493103,2
3.890801,-0.381713,5.493730,2
4.267626,0.050239,5.280479,2
2.023219,-1.495139,5.049611,2
1.089683,-1.682462,5.153721,2
1.089683,-1.640659,4.591173,2
2.023219,-1.495139,5.049611,2
1.089683,-1.640659,4.591173,2
2.020602,-1.454944,4.488095,2
1.089683,-1.682462,5.153721,2
0.045677,-1.750541,5.191619,2
0.045677,-1.708431,4.629071,2
1.089683,-1.682462,5.153721,2
0.045677,-1.708431,4.629071,2
1.089683,-1.640659,4.591173,2
1.089683,-1.640659,4.591173,2
0.045677,-1.708431,4.629071,2
0.045677,-1.469812,4.222787,2
1.089683,-1.640659,4.591173,2
0.045677,-1.469812,4.222787,2
1.089683,-1.403773,4.184888,2
2.020602,-1.454944,4.488095,2
1.089683,-1.640659,4.591173,2
1.089683,-1.403773,4.184888,2
2.020602,-1.454944,4.488095,2
1.089683,-1.403773,4.184888,2
2.020265,-1.227600,4.082721,2
-3.273530,-0.829131,5.790643,2
-3.815389,-0.381713,5.578686,2
-3.739850,-0.382995,5.113060,2
-3.273530,-0.829131,5.790643,2
-3.739850,-0.382995,5.113060,2
-3.241413,-0.837835,5.312537,2
-3.815389,-0.381713,5.578686,2
-4.199892,0.050239,5.413384,2
-4.084271,0.055813,4.960945,2
-3.815389,-0.381713,5.578686,2
-4.084271,0.055813,4.960945,2
-3.739850,-0.382995,5.113060,2
-3.739850,-0.382995,5.113060,2
-4.084271,0.055813,4.960945,2
-3.973426,0.050239,4.414882,2
-3.739850,-0.382995,5.113060,2
-3.973426,0.050239,4.414882,2
-3.669635,-0.381713,4.543979,2
-3.241413,-0.837835,5.312537,2
-3.739850,-0.382995,5.113060,2
-3.669635,-0.381713,4.543979,2
-3.241413,-0.837835,5.312537,2
-3.669635,-0.381713,4.543979,2
-3.214273,-0.829131,4.720790,2
3.983818,0.050239,4.283924,2
3.699200,-0.381713,4.461601,2
3.626350,-0.377868,3.963521,2
3.983818,0.050239,4.283924,2
3.626350,-0.377868,3.963521,2
3.886870,0.033516,3.829080,2
3.699200,-0.381713,4.461601,2
3.277726,-0.829131,4.687530,2
3.246430,-0.803022,4.146259,2
3.699200,-0.381713,4.461601,2
3.246430,-0.803022,4.146259,2
3.626350,-0.377868,3.963521,2
3.626350,-0.377868,3.963521,2
3.246430,-0.803022,4.146259,2
3.241197,-0.634585,3.759400,2
3.626350,-0.377868,3.963521,2
3.241197,-0.634585,3.759400,2
3.612162,-0.265566,3.616726,2
3.886870,0.033516,3.829080,2
3.626350,-0.377868,3.963521,2
3.612162,-0.265566,3.616726,2
3.886870,0.033516,3.829080,2
3.612162,-0.265566,3.616726,2
3.824555,0.011870,3.623904,2
3.277726,-0.829131,4.687530,2
3.699200,-0.381713,4.461601,2
3.803874,-0.382995,5.025545,2
3.277726,-0.829131,4.687530,2
3.803874,-0.382995,5.025545,2
3.321186,-0.837834,5.277080,2
3.699200,-0.381713,4.461601,2
3.983818,0.050239,4.283924,2
4.137809,0.055813,4.822571,2
3.699200,-0.381713,4.461601,2
4.137809,0.055813,4.822571,2
3.803874,-0.382995,5.025545,2
3.803874,-0.382995,5.025545,2
4.137809,0.055813,4.822571,2
4.267626,0.050239,5.280479,2
3.803874,-0.382995,5.025545,2
4.267626,0.050239,5.280479,2
3.890801,-0.381713,5.493730,2
3.321186,-0.837834,5.277080,2
3.803874,-0.382995,5.025545,2
3.890801,-0.381713,5.493730,2
3.321186,-0.837834,5.277080,2
3.890801,-0.381713,5.493730,2
3.358233,-0.829131,5.755948,2
-1.934355,-1.495139,5.052144,2
-2.654425,-1.205485,4.899006,2
-2.657904,-1.168890,4.338203,2
-1.934355,-1.495139,5.052144,2
-2.657904,-1.168890,4.338203,2
-1.935225,-1.454944,4.490032,2
-2.654425,-1.205485,4.899006,2
-3.214273,-0.829131,4.720790,2
-3.218585,-0.803022,4.171788,2
-2.654425,-1.205485,4.899006,2
-3.218585,-0.803022,4.171788,2
-2.657904,-1.168890,4.338203,2
-2.657904,-1.168890,4.338203,2
-3.218585,-0.803022,4.171788,2
-3.233721,-0.634585,3.776286,2
-2.657904,-1.168890,4.338203,2
-3.233721,-0.634585,3.776286,2
-2.664719,-0.963233,3.932828,2
-1.935225,-1.454944,4.490032,2
-2.657904,-1.168890,4.338203,2
-2.664719,-0.963233,3.932828,2
-1.935225,-1.454944,4.490032,2
-2.664719,-0.963233,3.932828,2
-1.936929,-1.227600,4.083975,2
0.045677,-1.750541,5.191619,2
1.089683,-1.682462,5.153721,2
1.089683,-1.696397,5.757939,2
0.045677,-1.750541,5.191619,2
1.089683,-1.696397,5.757939,2
0.045677,-1.764577,5.795837,2
1.089683,-1.682462,5.153721,2
2.023219,-1.495139,5.049611,2
2.026677,-1.508538,5.652909,2
1.089683,-1.682462,5.153721,2
2.026677,-1.508538,5.652909,2
1.089683,-1.696397,5.757939,2
1.089683,-1.696397,5.757939,2
2.026677,-1.508538,5.652909,2
2.029740,-1.495139,6.139241,2
1.089683,-1.696397,5.757939,2
2.029740,-1.495139,6.139241,2
1.089683,-1.682462,6.244959,2
0.045677,-1.764577,5.795837,2
1.089683,-1.696397,5.757939,2
1.089683,-1.682462,6.244959,2
0.045677,-1.764577,5.795837,2
1.089683,-1.682462,6.244959,2
0.045677,-1.750541,6.282858,2
2.031631,-1.227600,6.404427,2
1.089683,-1.403773,6.510607,2
1.089683,-1.640659,6.455915,2
2.031631,-1.227600,6.404427,2
1.089683,-1.640659,6.455915,2
2.031170,-1.454944,6.349858,2
1.089683,-1.403773,6.510607,2
0.045677,-1.469812,6.548505,2
0.045677,-1.708431,6.493813,2
1.089683,-1.403773,6.510607,2
0.045677,-1.708431,6.493813,2
1.089683,-1.640659,6.455915,2
1.089683,-1.640659,6.455915,2
0.045677,-1.708431,6.493813,2
0.045677,-1.750541,6.282858,2
1.089683,-1.640659,6.455915,2
0.045677,-1.750541,6.282858,2
1.089683,-1.682462,6.244959,2
2.031170,-1.454944,6.349858,2
1.089683,-1.640659,6.455915,2
1.089683,-1.682462,6.244959,2
2.031170,-1.454944,6.349858,2
1.089683,-1.682462,6.244959,2
2.029740,-1.495139,6.139241,2
-3.214273,-0.829131,4.720790,2
-3.669635,-0.381713,4.543979,2
-3.669490,-0.377868,4.026892,2
-3.214273,-0.829131,4.720790,2
-3.669490,-0.377868,4.026892,2
-3.218585,-0.803022,4.171788,2
-3.669635,-0.381713,4.543979,2
-3.973426,0.050239,4.414882,2
-3.967698,0.033516,3.928747,2
-3.669635,-0.381713,4.543979,2
-3.967698,0.033516,3.928747,2
-3.669490,-0.377868,4.026892,2
-3.669490,-0.377868,4.026892,2
-3.967698,0.033516,3.928747,2
-3.913763,0.011870,3.692650,2
-3.669490,-0.377868,4.026892,2
-3.913763,0.011870,3.692650,2
-3.695957,-0.265566,3.659189,2
-3.218585,-0.803022,4.171788,2
-3.669490,-0.377868,4.026892,2
-3.695957,-0.265566,3.659189,2
-3.218585,-0.803022,4.171788,2
-3.695957,-0.265566,3.659189,2
-3.233721,-0.634585,3.776286,2
4.274391,0.563065,5.280969,2
3.896912,0.553775,5.494173,2
3.910412,0.528546,5.704533,2
4.274391,0.563065,5.280969,2
3.910412,0.528546,5.704533,2
4.292053,0.541262,5.493103,2
3.896912,0.553775,5.494173,2
3.360851,0.441663,5.756138,2
3.370288,0.411127,5.965172,2
3.896912,0.553775,5.494173,2
3.370288,0.411127,5.965172,2
3.910412,0.528546,5.704533,2
3.910412,0.528546,5.704533,2
3.370288,0.411127,5.965172,2
3.369957,0.238262,6.020974,2
3.910412,0.528546,5.704533,2
3.369957,0.238262,6.020974,2
3.899877,0.394860,5.766116,2
4.292053,0.541262,5.493103,2
3.910412,0.528546,5.704533,2
3.899877,0.394860,5.766116,2
4.292053,0.541262,5.493103,2
3.899877,0.394860,5.766116,2
4.181092,0.430345,5.595868,2
-1.940729,-1.227600,6.407072,2
-2.679919,-0.963233,6.248061,2
-2.677955,-1.168890,6.193939,2
-1.940729,-1.227600,6.407072,2
-2.677955,-1.168890,6.193939,2
-1.940238,-1.454944,6.352523,2
-2.679919,-0.963233,6.248061,2
-3.284057,-0.634585,6.053512,2
-3.284152,-0.803022,5.998718,2
-2.679919,-0.963233,6.248061,2
-3.284152,-0.803022,5.998718,2
-2.677955,-1.168890,6.193939,2
-2.677955,-1.168890,6.193939,2
-3.284152,-0.803022,5.998718,2
-3.273530,-0.829131,5.790643,2
-2.677955,-1.168890,6.193939,2
-3.273530,-0.829131,5.790643,2
-2.672680,-1.205485,5.984442,2
-1.940238,-1.454944,6.352523,2
-2.677955,-1.168890,6.193939,2
-2.672680,-1.205485,5.984442,2
-1.940238,-1.454944,6.352523,2
-2.672680,-1.205485,5.984442,2
-1.938919,-1.495139,6.141932,2
-1.938919,-1.495139,6.141932,2
-2.672680,-1.205485,5.984442,2
-2.662094,-1.217683,5.500275,2
-1.938919,-1.495139,6.141932,2
-2.662094,-1.217683,5.500275,2
-1.936273,-1.508538,5.655625,2
-2.672680,-1.205485,5.984442,2
-3.273530,-0.829131,5.790643,2
-3.241413,-0.837835,5.312537,2
-2.672680,-1.205485,5.984442,2
-3.241413,-0.837835,5.312537,2
-2.662094,-1.217683,5.500275,2
-2.662094,-1.217683,5.500275,2
-3.241413,-0.837835,5.312537,2
-3.214273,-0.829131,4.720790,2
-2.662094,-1.217683,5.500275,2
-3.214273,-0.829131,4.720790,2
-2.654425,-1.205485,4.899006,2
-1.936273,-1.508538,5.655625,2
-2.662094,-1.217683,5.500275,2
-2.654425,-1.205485,4.899006,2
-1.936273,-1.508538,5.655625,2
-2.654425,-1.205485,4.899006,2
-1.934355,-1.495139,5.052144,2
0.411854,-4.412145,9.063732,3
0.464477,-4.064231,8.947062,3
0.101458,-4.099577,8.981224,3
0.411854,-4.412145,9.063732,3
0.101458,-4.099577,8.981224,3
0.072754,-4.460651,9.101119,3
0.464477,-4.064231,8.947062,3
0.518682,-3.586537,8.750045,3
0.131279,-3.606936,8.778838,3
0.464477,-4.064231,8.947062,3
0.131279,-3.606936,8.778838,3
0.101458,-4.099577,8.981224,3
0.101458,-4.099577,8.981224,3
0.131279,-3.606936,8.778838,3
-0.282811,-3.616867,8.788435,3
0.101458,-4.099577,8.981224,3
-0.282811,-3.616867,8.788435,3
-0.291214,-4.114732,8.993541,3
0.072754,-4.460651,9.101119,3
0.101458,-4.099577,8.981224,3
-0.291214,-4.114732,8.993541,3
0.072754,-4.460651,9.101119,3
-0.291214,-4.114732,8.993541,3
-0.297664,-4.479879,9.115159,3
0.856012,-4.243789,8.938365,3
0.980127,-4.001882,8.841726,3
0.763980,-4.025663,8.895387,3
0.856012,-4.243789,8.938365,3
0.763980,-4.025663,8.895387,3
0.683638,-4.351246,9.009285,3
0.980127,-4.001882,8.841726,3
1.097162,-3.565335,8.651421,3
0.849426,-3.570312,8.703372,3
0.980127,-4.001882,8.841726,3
0.849426,-3.570312,8.703372,3
0.763980,-4.025663,8.895387,3
0.763980,-4.025663,8.895387,3
0.849426,-3.570312,8.703372,3
0.518682,-3.586537,8.750045,3
0.763980,-4.025663,8.895387,3
0.518682,-3.586537,8.750045,3
0.464477,-4.064231,8.947062,3
0.683638,-4.351246,9.009285,3
0.763980,-4.025663,8.895387,3
0.464477,-4.064231,8.947062,3
0.683638,-4.351246,9.009285,3
0.464477,-4.064231,8.947062,3
0.411854,-4.412145,9.063732,3
-0.999795,-4.845246,8.704037,3
-0.997140,-4.751174,8.892665,3
-1.281564,-4.647584,8.836404,3
-0.999795,-4.845246,8.704037,3
-1.281564,-4.647584,8.836404,3
-1.290829,-4.738996,8.651128,3
-0.997140,-4.751174,8.892665,3
-0.987717,-4.639220,9.027892,3
-1.259193,-4.545134,8.971161,3
-0.997140,-4.751174,8.892665,3
-1.259193,-4.545134,8.971161,3
-1.281564,-4.647584,8.836404,3
-1.281564,-4.647584,8.836404,3
-1.259193,-4.545134,8.971161,3
-1.491958,-4.366904,8.878268,3
-1.281564,-4.647584,8.836404,3
-1.491958,-4.366904,8.878268,3
-1.531988,-4.459234,8.741935,3
-1.290829,-4.738996,8.651128,3
-1.281564,-4.647584,8.836404,3
-1.531988,-4.459234,8.741935,3
-1.290829,-4.738996,8.651128,3
-1.531988,-4.459234,8.741935,3
-1.550174,-4.548371,8.558630,3
-0.297664,-4.479879,9.115159,3
-0.291214,-4.114732,8.993541,3
-0.679680,-4.092722,8.979678,3
-0.297664,-4.479879,9.115159,3
-0.679680,-4.092722,8.979678,3
-0.663400,-4.452946,9.099566,3
-0.291214,-4.114732,8.993541,3
-0.282811,-3.616867,8.788435,3
-0.693617,-3.601688,8.777523,3
-0.291214,-4.114732,8.993541,3
-0.693617,-3.601688,8.777523,3
-0.679680,-4.092722,8.979678,3
-0.679680,-4.092722,8.979678,3
-0.693617,-3.601688,8.777523,3
-1.074369,-3.577690,8.747872,3
-0.679680,-4.092722,8.979678,3
-1.074369,-3.577690,8.747872,3
-1.034112,-4.052454,8.944448,3
-0.663400,-4.452946,9.099566,3
-0.679680,-4.092722,8.979678,3
-1.034112,-4.052454,8.944448,3
-0.663400,-4.452946,9.099566,3
-1.034112,-4.052454,8.944448,3
-0.992808,-4.398713,9.061050,3
-0.992808,-4.398713,9.061050,3
-1.034112,-4.052454,8.944448,3
-1.324681,-4.012834,8.892661,3
-0.992808,-4.398713,9.061050,3
-1.324681,-4.012834,8.892661,3
-1.254242,-4.336043,9.006321,3
-1.034112,-4.052454,8.944448,3
-1.074369,-3.577690,8.747872,3
-1.398299,-3.561165,8.701252,3
-1.034112,-4.052454,8.944448,3
-1.398299,-3.561165,8.701252,3
-1.324681,-4.012834,8.892661,3
-1.324681,-4.012834,8.892661,3
-1.398299,-3.561165,8.701252,3
-1.640590,-3.557355,8.649736,3
-1.324681,-4.012834,8.892661,3
-1.640590,-3.557355,8.649736,3
-1.533726,-3.989876,8.839345,3
-1.254242,-4.336043,9.006321,3
-1.324681,-4.012834,8.892661,3
-1.533726,-3.989876,8.839345,3
-1.254242,-4.336043,9.006321,3
-1.533726,-3.989876,8.839345,3
-1.418276,-4.229646,8.935678,3
-0.297732,-4.947291,8.754796,3
-0.299806,-4.853631,8.946759,3
-0.662263,-4.823578,8.931507,3
-0.297732,-4.947291,8.754796,3
-0.662263,-4.823578,8.931507,3
-0.661656,-4.917958,8.740569,3
-0.299806,-4.853631,8.946759,3
-0.300510,-4.737616,9.083242,3
-0.659499,-4.707825,9.067454,3
-0.299806,-4.853631,8.946759,3
-0.659499,-4.707825,9.067454,3
-0.662263,-4.823578,8.931507,3
-0.662263,-4.823578,8.931507,3
-0.659499,-4.707825,9.067454,3
-0.987717,-4.639220,9.027892,3
-0.662263,-4.823578,8.931507,3
-0.987717,-4.639220,9.027892,3
-0.997140,-4.751174,8.892665,3
-0.661656,-4.917958,8.740569,3
-0.662263,-4.823578,8.931507,3
-0.997140,-4.751174,8.892665,3
-0.661656,-4.917958,8.740569,3
-0.997140,-4.751174,8.892665,3
-0.999795,-4.845246,8.704037,3
-1.418276,-4.229646,8.935678,3
-1.533726,-3.989876,8.839345,3
-1.643588,-3.999597,8.799522,3
-1.418276,-4.229646,8.935678,3
-1.643588,-3.999597,8.799522,3
-1.455532,-4.313237,8.940191,3
-1.533726,-3.989876,8.839345,3
-1.640590,-3.557355,8.649736,3
-1.776422,-3.571508,8.605397,3
-1.533726,-3.989876,8.839345,3
-1.776422,-3.571508,8.605397,3
-1.643588,-3.999597,8.799522,3
-1.643588,-3.999597,8.799522,3
-1.776422,-3.571508,8.605397,3
-1.857555,-3.614934,8.529251,3
-1.643588,-3.999597,8.799522,3
-1.857555,-3.614934,8.529251,3
-1.704042,-4.045865,8.730222,3
-1.455532,-4.313237,8.940191,3
-1.643588,-3.999597,8.799522,3
-1.704042,-4.045865,8.730222,3
-1.455532,-4.313237,8.940191,3
-1.704042,-4.045865,8.730222,3
-1.491958,-4.366904,8.878268,3
-1.972740,-3.791427,8.195116,3
-1.793250,-4.222535,8.403335,3
-1.764862,-4.132548,8.588471,3
-1.972740,-3.791427,8.195116,3
-1.764862,-4.132548,8.588471,3
-1.935746,-3.698948,8.382314,3
-1.793250,-4.222535,8.403335,3
-1.550174,-4.548371,8.558630,3
-1.531988,-4.459234,8.741935,3
-1.793250,-4.222535,8.403335,3
-1.531988,-4.459234,8.741935,3
-1.764862,-4.132548,8.588471,3
-1.764862,-4.132548,8.588471,3
-1.531988,-4.459234,8.741935,3
-1.491958,-4.366904,8.878268,3
-1.764862,-4.132548,8.588471,3
-1.491958,-4.366904,8.878268,3
-1.704042,-4.045865,8.730222,3
-1.935746,-3.698948,8.382314,3
-1.764862,-4.132548,8.588471,3
-1.704042,-4.045865,8.730222,3
-1.935746,-3.698948,8.382314,3
-1.704042,-4.045865,8.730222,3
-1.857555,-3.614934,8.529251,3
-0.267947,-2.342577,8.078698,3
-0.274333,-3.048322,8.510910,3
0.144828,-3.043899,8.504878,3
-0.267947,-2.342577,8.078698,3
0.144828,-3.043899,8.504878,3
0.143721,-2.342394,8.075714,3
-0.274333,-3.048322,8.510910,3
-0.282811,-3.616867,8.788435,3
0.131279,-3.606936,8.778838,3
